patch_id,source_image_id,split,original_image_height,original_image_width,patch_row,patch_col,patch_height,patch_width,glacier_pixel_count,background_pixel_count,glacier_percentage,kept_or_filtered,padding_applied,padding_bottom,padding_right,padding_pixels,mean_B2,std_B2,mean_B3,std_B3,mean_B4,std_B4,mean_B8,std_B8,mean_B11,std_B11,mean_B12,std_B12,mean_NDVI,std_NDVI,mean_NDWI,std_NDWI,mean_NDSI,std_NDSI,mean_Elev,std_Elev,mean_Slope,std_Slope,mean_Aspect,std_Aspect
0581_r0000_c0000,0581,train,91,113,0,0,64,64,1130,2966,27.5879,kept,True,5,15,2005,0.753532,0.073339,0.739694,0.071099,0.73487,0.070732,0.702335,0.065514,0.247348,0.053642,0.210375,0.03762,-0.0217,0.009473,0.024916,0.010331,0.483831,0.122595,4597.808594,89.098877,25.971069,8.695319,247.195007,140.613449
0581_r0000_c0032,0581,train,91,113,0,32,64,64,1940,2156,47.3633,kept,True,5,15,2005,0.761516,0.064708,0.747941,0.062957,0.742093,0.062403,0.704933,0.057048,0.230008,0.043535,0.201378,0.031593,-0.025129,0.008621,0.029001,0.009742,0.522861,0.094633,4659.414062,70.017998,21.788767,6.957206,274.196106,104.525711
0581_r0000_c0064,0581,train,91,113,0,64,64,64,983,3113,23.999,kept,True,5,15,2005,0.75773,0.06731,0.742405,0.065777,0.734294,0.06523,0.69476,0.058891,0.216713,0.033713,0.194962,0.026844,-0.027108,0.008618,0.032543,0.009888,0.540711,0.087043,4739.625488,62.024868,24.670843,7.787087,283.343445,59.279331
0581_r0032_c0000,0581,train,91,113,32,0,64,64,1162,2934,28.3691,kept,True,5,15,2005,0.684912,0.145581,0.675535,0.136778,0.672294,0.132116,0.642297,0.119885,0.199256,0.046041,0.180144,0.037137,-0.020857,0.013244,0.022148,0.018912,0.526526,0.129208,4732.725586,72.531273,24.83396,9.450664,219.749176,141.594223
0581_r0032_c0032,0581,train,91,113,32,32,64,64,1988,2108,48.5352,kept,True,5,15,2005,0.724208,0.118473,0.713354,0.111569,0.70864,0.107632,0.673067,0.096183,0.199481,0.038894,0.184668,0.031813,-0.024781,0.011236,0.027461,0.016172,0.558642,0.091675,4758.64502,64.37188,23.897358,10.079844,234.855774,133.270264
0581_r0032_c0064,0581,train,91,113,32,64,64,64,1001,3095,24.4385,kept,True,5,15,2005,0.762369,0.080495,0.74595,0.080412,0.736769,0.081972,0.697223,0.073855,0.196063,0.044334,0.183322,0.035197,-0.027245,0.0088,0.033648,0.009814,0.586391,0.06915,4812.34082,67.648689,29.117529,10.301538,263.226288,101.84771
0582_r0000_c0000,0582,train,69,55,0,0,64,64,290,3806,7.0801,kept,True,27,9,2349,0.747109,0.069298,0.739973,0.065566,0.73595,0.063791,0.695124,0.055313,0.142426,0.024223,0.133651,0.016091,-0.027744,0.010345,0.030355,0.011281,0.663535,0.109855,4599.265625,66.584,23.181732,8.627511,195.133087,147.819504
0582_r0032_c0000,0582,train,69,55,32,0,64,64,129,3967,3.1494,kept,True,27,9,2349,0.776172,0.0675,0.763609,0.067085,0.756206,0.068079,0.714669,0.059574,0.128489,0.013397,0.127045,0.012337,-0.027492,0.009662,0.032422,0.009456,0.700567,0.092649,4673.733398,51.314919,29.039501,7.748512,195.414581,150.107117
0583_r0000_c0000,0583,train,102,90,0,0,64,64,769,3327,18.7744,kept,True,26,6,3108,0.557905,0.070656,0.54995,0.06646,0.547965,0.063768,0.534133,0.056175,0.296871,0.037021,0.260748,0.030933,-0.011722,0.011227,0.013193,0.013605,0.288106,0.088444,5054.152344,92.536629,26.739952,14.412814,113.838028,39.547756
0583_r0000_c0032,0583,train,102,90,0,32,64,64,679,3417,16.5771,kept,True,26,6,3108,0.546191,0.054457,0.53795,0.05134,0.536097,0.049231,0.525611,0.044495,0.275667,0.018731,0.243713,0.015457,-0.009404,0.010252,0.010921,0.011847,0.316744,0.063674,4982.76416,51.087864,19.822937,10.061044,175.554855,55.141598
0583_r0032_c0000,0583,train,102,90,32,0,64,64,767,3329,18.7256,kept,True,26,6,3108,0.522609,0.058248,0.515278,0.053703,0.513629,0.051498,0.505564,0.046731,0.293294,0.032982,0.258053,0.028626,-0.007398,0.012,0.008721,0.014043,0.269346,0.073068,5039.210938,113.164955,32.730087,12.070973,113.756165,42.750538
0583_r0032_c0032,0583,train,102,90,32,32,64,64,879,3217,21.46,kept,True,26,6,3108,0.525448,0.05651,0.51866,0.052865,0.51723,0.050857,0.510091,0.047287,0.273635,0.019373,0.23937,0.016127,-0.006671,0.011411,0.007835,0.013108,0.306778,0.060704,4926.454102,48.536488,22.373688,10.885053,163.557892,67.73983
0583_r0064_c0000,0583,train,102,90,64,0,64,64,187,3909,4.5654,kept,True,26,6,3108,0.515777,0.053319,0.507279,0.048985,0.504957,0.046999,0.500366,0.043161,0.285867,0.025075,0.249525,0.022394,-0.004208,0.012719,0.006222,0.014401,0.272727,0.07244,5017.20459,98.367279,33.969097,9.389939,128.123322,51.588581
0583_r0064_c0032,0583,train,102,90,64,32,64,64,290,3806,7.0801,kept,True,26,6,3108,0.514437,0.055785,0.507658,0.051955,0.506302,0.049851,0.502644,0.046838,0.275714,0.019607,0.236745,0.016666,-0.003347,0.012348,0.004423,0.014437,0.293362,0.06612,4904.481445,60.505104,27.243618,11.018844,155.198303,72.741486
0584_r0000_c0000,0584,train,81,77,0,0,64,64,680,3416,16.6016,kept,True,15,19,2979,0.343284,0.090464,0.349112,0.083373,0.353631,0.078655,0.351484,0.072283,0.241313,0.040086,0.227432,0.03469,-0.00123,0.018597,-0.006976,0.026958,0.170079,0.162659,5296.694336,50.317413,20.171419,9.471509,136.813965,119.178482
0584_r0000_c0032,0584,train,81,77,0,32,64,64,537,3559,13.1104,kept,True,15,19,2979,0.400831,0.096409,0.402694,0.08929,0.403973,0.084389,0.398462,0.077291,0.241205,0.04678,0.225665,0.040532,-0.005189,0.017478,0.00206,0.024922,0.242319,0.151131,5292.020508,53.721169,24.787521,12.619808,227.685654,120.927956
0584_r0032_c0000,0584,train,81,77,32,0,64,64,547,3549,13.3545,kept,True,15,19,2979,0.425549,0.099074,0.424693,0.089337,0.423572,0.083041,0.412219,0.076957,0.22275,0.035142,0.213199,0.031714,-0.012213,0.014108,0.011747,0.024194,0.295343,0.150146,5375.182129,59.398495,28.36298,10.595623,156.628662,141.042999
0584_r0032_c0032,0584,train,81,77,32,32,64,64,404,3692,9.8633,kept,True,15,19,2979,0.433206,0.10531,0.430302,0.096251,0.427145,0.090579,0.415655,0.084732,0.23152,0.040455,0.221224,0.037613,-0.012443,0.014457,0.014435,0.024386,0.287583,0.15329,5386.108398,76.049782,32.9188,10.656338,242.632111,123.235695
0585_r0000_c0000,0585,train,54,67,0,0,64,64,270,3826,6.5918,kept,True,10,29,2526,0.345922,0.098577,0.351831,0.091377,0.356098,0.08758,0.352045,0.0813,0.236312,0.041691,0.227236,0.038761,-0.003855,0.015702,-0.003884,0.025193,0.180146,0.171795,5412.26416,69.759201,28.358582,10.37484,101.76535,106.535316
0585_r0000_c0032,0585,train,54,67,0,32,64,64,167,3929,4.0771,kept,True,10,29,2526,0.384285,0.094491,0.387761,0.086795,0.390481,0.082356,0.382974,0.076543,0.228493,0.035909,0.218939,0.033006,-0.008399,0.014589,0.003252,0.023459,0.244369,0.156169,5364.345215,53.27898,25.771152,8.158829,79.927284,100.106216
0587_r0000_c0000,0587,train,73,94,0,0,64,64,1002,3094,24.4629,kept,True,23,2,2354,0.588514,0.087298,0.577953,0.082173,0.573465,0.078385,0.551252,0.072906,0.242733,0.031746,0.226401,0.029575,-0.019044,0.010683,0.022559,0.012984,0.395654,0.10814,5129.420898,58.113571,25.516991,11.850771,114.791061,88.423409
0587_r0000_c0032,0587,train,73,94,0,32,64,64,977,3119,23.8525,kept,True,23,2,2354,0.572466,0.090467,0.563806,0.086092,0.559974,0.08308,0.538617,0.075075,0.232209,0.030733,0.215312,0.028966,-0.018756,0.012243,0.021811,0.014886,0.408998,0.102816,5076.108398,44.787071,22.592934,10.479501,128.846527,82.505554
0587_r0032_c0000,0587,train,73,94,32,0,64,64,661,3435,16.1377,kept,True,23,2,2354,0.631486,0.081836,0.618179,0.078437,0.61164,0.077014,0.587723,0.073789,0.256251,0.049501,0.234427,0.039636,-0.0196,0.010815,0.024755,0.013722,0.407024,0.097906,5179.03125,83.61824,33.197243,13.912574,96.19812,116.891487
0587_r0032_c0032,0587,train,73,94,32,32,64,64,599,3497,14.624,kept,True,23,2,2354,0.641187,0.081965,0.62831,0.079119,0.62261,0.078102,0.59717,0.073654,0.235235,0.052594,0.216217,0.041929,-0.020754,0.011157,0.025284,0.013465,0.455107,0.09488,5092.72998,74.390564,28.745005,12.890513,75.51049,82.884422
0588_r0000_c0000,0588,train,56,58,0,0,64,64,201,3895,4.9072,kept,True,8,6,848,0.607521,0.101159,0.596471,0.096277,0.591452,0.094421,0.567494,0.088634,0.241897,0.051785,0.220247,0.040555,-0.020078,0.013249,0.02407,0.016677,0.413873,0.114752,5092.575195,91.933495,32.108681,15.962253,74.969963,69.289238
0589_r0000_c0000,0589,train,58,64,0,0,64,64,272,3824,6.6406,kept,True,6,0,384,0.62582,0.099132,0.613507,0.093095,0.606864,0.08916,0.580806,0.079984,0.256114,0.039762,0.237944,0.03448,-0.020926,0.0119,0.025817,0.015296,0.399555,0.109851,5226.864258,63.372932,29.779587,10.63169,154.43158,103.026016
0591_r0000_c0000,0591,train,62,64,0,0,64,64,376,3720,9.1797,kept,True,2,0,128,0.46183,0.132972,0.454872,0.125562,0.453169,0.122392,0.458568,0.109117,0.226862,0.037483,0.19838,0.03287,0.010584,0.029977,-0.010012,0.039049,0.311799,0.171473,4850.109375,63.446331,26.406918,12.414823,238.854065,114.789604
0593_r0000_c0000,0593,train,89,165,0,0,64,64,1172,2924,28.6133,kept,True,7,27,3747,0.214185,0.082496,0.227596,0.073423,0.241387,0.06628,0.275382,0.050607,0.261434,0.035576,0.222343,0.025909,0.072007,0.063907,-0.106032,0.08909,-0.080176,0.201661,4917.668945,49.393093,18.104298,9.652513,221.26535,51.402431
0593_r0000_c0032,0593,train,89,165,0,32,64,64,1980,2116,48.3398,kept,True,7,27,3747,0.288857,0.113853,0.297884,0.103789,0.307991,0.096386,0.32273,0.077737,0.24194,0.03403,0.211558,0.02748,0.032198,0.053087,-0.054504,0.078231,0.078013,0.229599,4961.981445,41.056782,17.199181,10.279607,227.079529,50.656204
0593_r0000_c0064,0593,train,89,165,0,64,64,64,1421,2675,34.6924,kept,True,7,27,3747,0.377184,0.1232,0.382874,0.112462,0.390948,0.105115,0.391355,0.087571,0.233235,0.040567,0.205523,0.03387,0.006536,0.036504,-0.020783,0.054049,0.217697,0.212781,5025.736816,65.818855,21.161846,9.853889,240.475739,43.74062
0593_r0000_c0096,0593,train,89,165,0,96,64,64,585,3511,14.2822,kept,True,7,27,3747,0.440367,0.141208,0.444486,0.128646,0.450869,0.119848,0.441601,0.102682,0.224417,0.047655,0.198396,0.037752,-0.004661,0.029921,-0.006819,0.047396,0.299042,0.225654,5100.396484,69.479279,23.927782,10.23589,233.910522,55.601902
0593_r0000_c0128,0593,train,89,165,0,128,64,64,175,3921,4.2725,kept,True,7,27,3747,0.474156,0.13735,0.47584,0.125152,0.479567,0.116196,0.465919,0.099765,0.217971,0.052573,0.194186,0.040807,-0.009808,0.026749,0.002027,0.044294,0.347314,0.219159,5137.71582,63.613449,25.438709,10.729165,228.164505,66.578949
0593_r0032_c0000,0593,train,89,165,32,0,64,64,1309,2787,31.958,kept,True,7,27,3747,0.281115,0.106951,0.29113,0.096645,0.300655,0.088253,0.317086,0.070082,0.236712,0.041071,0.204312,0.03102,0.035734,0.059134,-0.057329,0.07946,0.0795,0.228174,4877.713867,43.305542,16.175894,8.751273,245.876862,59.823875
0593_r0032_c0032,0593,train,89,165,32,32,64,64,1964,2132,47.9492,kept,True,7,27,3747,0.409837,0.127472,0.407898,0.115026,0.408867,0.10655,0.404887,0.091367,0.202819,0.04755,0.182495,0.037474,-2.2e-05,0.029373,-0.004467,0.04344,0.312459,0.220342,4948.260742,51.342804,19.064703,10.678207,263.030243,69.039375
0593_r0032_c0064,0593,train,89,165,32,64,64,64,1091,3005,26.6357,kept,True,7,27,3747,0.499737,0.112679,0.490604,0.098251,0.487411,0.088257,0.470872,0.077217,0.187546,0.048786,0.172751,0.037886,-0.0155,0.019032,0.016594,0.032237,0.436487,0.174553,5032.216797,75.152039,25.834427,12.902917,281.289368,69.984497
0593_r0032_c0096,0593,train,89,165,32,96,64,64,217,3879,5.2979,kept,True,7,27,3747,0.551724,0.112831,0.54194,0.101404,0.536819,0.094017,0.512344,0.084938,0.185569,0.046322,0.17277,0.035948,-0.022415,0.015703,0.025761,0.02829,0.483135,0.144258,5119.954102,94.373093,30.822586,13.494673,275.671021,88.00808
0593_r0032_c0128,0593,train,89,165,32,128,64,64,7,4089,0.1709,kept,True,7,27,3747,0.584036,0.111259,0.574261,0.104756,0.567653,0.100928,0.53866,0.092883,0.177894,0.042126,0.167589,0.033211,-0.025656,0.014934,0.030885,0.023274,0.522151,0.117051,5171.447266,97.472435,32.160965,14.061368,265.437317,105.172256
0594_r0000_c0000,0594,train,61,67,0,0,64,64,432,3664,10.5469,kept,True,3,29,2057,0.230501,0.078181,0.239711,0.071259,0.245621,0.069707,0.342731,0.037463,0.280214,0.028839,0.217741,0.019387,0.180376,0.109743,-0.193683,0.115696,-0.098267,0.160855,4686.575195,87.363678,26.944174,5.919581,213.799347,30.68778
0594_r0000_c0032,0594,train,61,67,0,32,64,64,247,3849,6.0303,kept,True,3,29,2057,0.243497,0.06297,0.252093,0.057705,0.257562,0.057391,0.357845,0.028154,0.297083,0.022501,0.228348,0.017322,0.172149,0.089866,-0.182942,0.091142,-0.09371,0.114892,4738.176758,84.038864,29.43141,3.026462,223.590302,18.442621
0595_r0000_c0000,0595,train,83,59,0,0,64,64,645,3451,15.7471,kept,True,13,5,1247,0.311427,0.095478,0.316598,0.089109,0.318667,0.085348,0.318417,0.07819,0.239794,0.039957,0.238676,0.02993,0.002596,0.024927,-0.007819,0.03671,0.121977,0.151374,5470.264648,67.669823,20.924459,10.869226,211.347046,140.467804
0595_r0032_c0000,0595,train,83,59,32,0,64,64,478,3618,11.6699,kept,True,13,5,1247,0.349831,0.097618,0.352895,0.092425,0.351847,0.089995,0.344064,0.08413,0.22357,0.038777,0.23198,0.036594,-0.009649,0.016161,0.010255,0.024412,0.209118,0.128124,5570.183594,80.583549,28.772854,10.567047,226.616119,133.577209
0598_r0000_c0000,0598,train,93,76,0,0,64,64,1137,2959,27.7588,kept,True,3,20,2148,0.415268,0.168258,0.418922,0.155505,0.42198,0.14692,0.413563,0.13121,0.220063,0.043175,0.216837,0.043276,-0.004239,0.023133,-0.004522,0.038655,0.260326,0.24778,5257.987305,48.346279,23.399418,12.520397,174.089172,111.368706
0598_r0000_c0032,0598,train,93,76,0,32,64,64,892,3204,21.7773,kept,True,3,20,2148,0.448305,0.141645,0.448664,0.132348,0.450316,0.125136,0.440364,0.110639,0.217713,0.039459,0.212858,0.037417,-0.00737,0.021552,0.00258,0.032919,0.320609,0.198619,5231.27002,48.067314,21.763325,11.498219,203.019714,123.731339
0598_r0032_c0000,0598,train,93,76,32,0,64,64,1139,2957,27.8076,kept,True,3,20,2148,0.583704,0.169879,0.575035,0.160053,0.568786,0.152122,0.541588,0.133159,0.196268,0.041684,0.19072,0.041328,-0.020678,0.018519,0.023724,0.028351,0.455163,0.202888,5276.702148,41.454437,21.614456,11.57079,190.059235,119.563011
0598_r0032_c0032,0598,train,93,76,32,32,64,64,828,3268,20.2148,kept,True,3,20,2148,0.514867,0.127731,0.508375,0.119036,0.504912,0.112681,0.486008,0.100055,0.21324,0.043949,0.210641,0.043452,-0.01736,0.016384,0.019447,0.022833,0.394552,0.162223,5289.381836,46.487778,26.024662,11.213971,203.08754,114.260216
0599_r0000_c0000,0599,train,63,69,0,0,64,64,482,3614,11.7676,kept,True,1,27,1797,0.634378,0.135859,0.623465,0.129273,0.615724,0.123419,0.583565,0.108148,0.19079,0.033465,0.182422,0.033453,-0.024513,0.01519,0.029671,0.021627,0.508083,0.158701,5278.732422,36.564266,21.455681,10.838225,176.495239,125.918396
0599_r0000_c0032,0599,train,63,69,0,32,64,64,302,3794,7.373,kept,True,1,27,1797,0.61238,0.153476,0.601023,0.145137,0.592886,0.137905,0.562966,0.119747,0.189654,0.037856,0.183096,0.038209,-0.023062,0.017161,0.02829,0.025447,0.497439,0.177276,5279.864258,42.663219,21.262379,11.568522,178.156525,126.793594
0600_r0000_c0000,0600,train,63,69,0,0,64,64,411,3685,10.0342,kept,True,1,27,1797,0.472469,0.158514,0.473155,0.148799,0.474313,0.142297,0.459355,0.127207,0.22052,0.052223,0.209712,0.046979,-0.011927,0.020747,0.007806,0.03245,0.328978,0.217849,5263.388672,46.102795,22.858063,13.546668,159.979263,109.532974
0600_r0000_c0032,0600,train,63,69,0,32,64,64,294,3802,7.1777,kept,True,1,27,1797,0.52279,0.148583,0.51914,0.140156,0.516858,0.134453,0.497146,0.119589,0.204276,0.040051,0.198346,0.041863,-0.01651,0.017629,0.016897,0.025121,0.410156,0.186372,5261.073242,37.879749,22.008795,11.958497,212.331177,106.426308
0602_r0000_c0000,0602,train,60,65,0,0,64,64,369,3727,9.0088,kept,True,4,31,2244,0.298342,0.068609,0.302318,0.062001,0.309195,0.057163,0.348375,0.047318,0.298652,0.020741,0.236972,0.012993,0.0624,0.033482,-0.075491,0.043459,-0.003878,0.120863,4997.265137,27.730591,9.740713,5.509164,176.716309,47.083843
0602_r0000_c0032,0602,train,60,65,0,32,64,64,187,3909,4.5654,kept,True,4,31,2244,0.304688,0.066823,0.309225,0.060306,0.316592,0.054769,0.35743,0.046588,0.302989,0.021518,0.238302,0.013438,0.063432,0.030372,-0.077211,0.041175,0.002081,0.123229,4988.784668,26.252232,9.39565,5.710023,161.845947,37.706181
0603_r0000_c0000,0603,train,51,62,0,0,64,64,187,3909,4.5654,kept,True,13,2,934,0.301215,0.072612,0.305213,0.065557,0.311907,0.06021,0.352484,0.048752,0.301675,0.020445,0.237352,0.012803,0.065533,0.035041,-0.078528,0.044338,-0.004647,0.130105,5002.128906,26.395166,10.387716,5.653365,159.716293,33.034996
0604_r0000_c0000,0604,train,50,54,0,0,64,64,115,3981,2.8076,kept,True,14,10,1396,0.349721,0.085778,0.349277,0.077246,0.35427,0.070572,0.382379,0.05834,0.300589,0.021235,0.23795,0.011694,0.042657,0.032602,-0.052438,0.044717,0.059892,0.135411,5046.234375,21.800383,9.070993,5.268444,173.254395,39.071632
0605_r0000_c0000,0605,train,58,50,0,0,64,64,138,3958,3.3691,kept,True,6,14,1196,0.36343,0.111779,0.36098,0.101831,0.363793,0.094955,0.387397,0.085093,0.291508,0.023833,0.236155,0.014387,0.036478,0.032624,-0.043674,0.04605,0.084523,0.1649,5062.864746,25.367439,9.863401,8.936757,180.118988,48.611507
0606_r0000_c0000,0606,train,53,59,0,0,64,64,161,3935,3.9307,kept,True,11,5,969,0.296493,0.10319,0.305051,0.095969,0.31078,0.089042,0.322517,0.072637,0.247124,0.037326,0.226027,0.024204,0.024663,0.042817,-0.037546,0.056709,0.084842,0.202882,5131.725586,51.68914,22.080477,11.616744,154.572693,75.425507
0607_r0000_c0000,0607,train,53,51,0,0,64,64,86,4010,2.0996,kept,True,11,13,1393,0.299187,0.111735,0.308235,0.103272,0.314078,0.096039,0.325129,0.080193,0.249755,0.032349,0.227527,0.020042,0.025032,0.042478,-0.039068,0.057185,0.077764,0.205783,5103.074707,31.273315,19.917757,10.41678,164.909698,84.778023
0608_r0000_c0000,0608,train,105,116,0,0,64,64,886,3210,21.6309,kept,True,23,12,4204,0.359323,0.128605,0.370424,0.116866,0.373405,0.109104,0.360511,0.094602,0.199758,0.038398,0.199216,0.039272,-0.013081,0.022627,0.00559,0.032906,0.262161,0.204036,5208.873535,87.947189,25.199633,12.726713,164.832001,31.16658
0608_r0000_c0032,0608,train,105,116,0,32,64,64,1464,2632,35.7422,kept,True,23,12,4204,0.370063,0.147514,0.385392,0.132847,0.391657,0.123216,0.375145,0.107664,0.203923,0.052086,0.199865,0.049202,-0.017207,0.020325,0.004454,0.034825,0.268113,0.229328,5197.226562,100.988503,27.258442,14.150039,180.30246,36.170719
0608_r0000_c0064,0608,train,105,116,0,64,64,64,653,3443,15.9424,kept,True,23,12,4204,0.481858,0.201265,0.491769,0.183229,0.49541,0.170598,0.467299,0.148568,0.177604,0.077214,0.170811,0.072163,-0.023992,0.020266,0.014093,0.038274,0.418393,0.310226,5246.306641,116.565865,32.760044,11.246093,197.808517,34.8787
0608_r0032_c0000,0608,train,105,116,32,0,64,64,677,3419,16.5283,kept,True,23,12,4204,0.366375,0.105066,0.374821,0.094394,0.376684,0.08711,0.366974,0.077517,0.212611,0.03419,0.209317,0.033017,-0.010984,0.019063,0.006092,0.026631,0.259021,0.155849,5116.578125,33.894085,14.953014,9.490014,145.667191,84.915199
0608_r0032_c0032,0608,train,105,116,32,32,64,64,1741,2355,42.5049,kept,True,23,12,4204,0.324003,0.112191,0.340858,0.100247,0.348827,0.091947,0.339539,0.081046,0.219032,0.033478,0.211491,0.029876,-0.010838,0.019637,-0.004447,0.030779,0.197345,0.160524,5088.018555,38.736671,15.083251,10.135992,154.918793,74.026619
0608_r0032_c0064,0608,train,105,116,32,64,64,64,1139,2957,27.8076,kept,True,23,12,4204,0.316255,0.152977,0.337578,0.139748,0.350573,0.130647,0.341271,0.114205,0.215907,0.057668,0.205141,0.053191,-0.008041,0.0237,-0.017068,0.04017,0.182033,0.250663,5096.772461,82.181511,26.792234,14.141367,186.903473,57.187283
0608_r0064_c0000,0608,train,105,116,64,0,64,64,0,4096,0.0,kept,True,23,12,4204,0.397754,0.090028,0.401394,0.081422,0.401428,0.076048,0.393537,0.068284,0.229202,0.025096,0.221093,0.025022,-0.008479,0.016497,0.007076,0.022668,0.260591,0.11934,5103.401367,21.043724,14.977911,9.557041,144.46669,120.248962
0608_r0064_c0032,0608,train,105,116,64,32,64,64,532,3564,12.9883,kept,True,23,12,4204,0.323233,0.104073,0.337633,0.091993,0.344264,0.084936,0.338896,0.078731,0.22728,0.025637,0.219104,0.025067,-0.006249,0.016939,-0.006628,0.026021,0.178122,0.129453,5063.220215,36.430798,14.558641,8.400257,139.939209,98.324165
0608_r0064_c0064,0608,train,105,116,64,64,64,64,532,3564,12.9883,kept,True,23,12,4204,0.235129,0.046126,0.260241,0.042398,0.275712,0.038911,0.27608,0.032862,0.229455,0.037648,0.218561,0.034399,0.002061,0.022884,-0.032428,0.034452,0.061821,0.125995,5026.893066,27.044113,20.912884,12.049825,180.266724,76.515366
0611_r0000_c0000,0611,train,71,70,0,0,64,64,710,3386,17.334,kept,True,25,26,4246,0.248969,0.093369,0.259048,0.085778,0.266934,0.079896,0.290902,0.062307,0.263011,0.035062,0.234177,0.030943,0.051381,0.057506,-0.070385,0.072685,-0.02925,0.165035,5207.073242,81.676468,21.324177,10.812236,213.147324,46.524334
0611_r0000_c0032,0611,train,71,70,0,32,64,64,434,3662,10.5957,kept,True,25,26,4246,0.275563,0.111273,0.28669,0.101298,0.292774,0.09384,0.300691,0.073876,0.271593,0.041001,0.248077,0.034079,0.021886,0.037097,-0.036681,0.049713,0.002678,0.172556,5228.458008,93.074585,24.291889,12.036146,206.674255,52.606102
0611_r0032_c0000,0611,train,71,70,32,0,64,64,458,3638,11.1816,kept,True,25,26,4246,0.299479,0.121428,0.303212,0.11153,0.308185,0.104,0.327663,0.080575,0.257463,0.018485,0.221062,0.015197,0.042731,0.064449,-0.056149,0.080731,0.046382,0.186495,5130.134766,25.053324,13.262643,8.162198,236.678085,61.45554
0611_r0032_c0032,0611,train,71,70,32,32,64,64,285,3811,6.958,kept,True,25,26,4246,0.359668,0.133545,0.359293,0.123123,0.359546,0.11473,0.355691,0.092326,0.257543,0.019757,0.229827,0.013283,0.004486,0.043845,-0.009462,0.057043,0.129492,0.177682,5140.893066,19.942516,13.479409,8.556641,257.062256,66.500443
